3997.39681,0.38829
3995.35732,0.38774
3993.31783,0.38718
3991.27835,0.38640
3989.23886,0.38563
3987.19937,0.38518
3985.15988,0.38456
3983.12039,0.38368
3981.08091,0.38289
3979.04142,0.38196
3977.00193,0.38094
3974.96244,0.38039
3972.92295,0.38002
3970.88346,0.37916
3968.84398,0.37808
3966.80449,0.37710
3964.76500,0.37603
3962.72551,0.37451
3960.68602,0.37253
3958.64654,0.37075
3956.60705,0.36981
3954.56756,0.36940
3952.52807,0.36885
3950.48858,0.36812
3948.44909,0.36738
3946.40961,0.36639
3944.37012,0.36482
3942.33063,0.36301
3940.29114,0.36150
3938.25165,0.36016
3936.21217,0.35882
3934.17268,0.35738
3932.13319,0.35564
3930.09370,0.35386
3928.05421,0.35265
3926.01473,0.35200
3923.97524,0.35153
3921.93575,0.35069
3919.89626,0.34874
3917.85677,0.34574
3915.81728,0.34242
3913.77780,0.33922
3911.73831,0.33653
3909.69882,0.33515
3907.65933,0.33479
3905.61984,0.33415
3903.58036,0.33265
3901.54087,0.33040
3899.50138,0.32814
3897.46189,0.32696
3895.42240,0.32631
3893.38291,0.32510
3891.34343,0.32378
3889.30394,0.32314
3887.26445,0.32239
3885.22496,0.32145
3883.18547,0.32064
3881.14599,0.31922
3879.10650,0.31808
3877.06701,0.31787
3875.02752,0.31800
3872.98803,0.31799
3870.94854,0.31700
3868.90906,0.31630
3866.86957,0.31637
3864.83008,0.31571
3862.79059,0.31486
3860.75110,0.31512
3858.71162,0.31642
3856.67213,0.31662
3854.63264,0.31448
3852.59315,0.31282
3850.55366,0.31310
3848.51417,0.31333
3846.47469,0.31308
3844.43520,0.31317
3842.39571,0.31395
3840.35622,0.31426
3838.31673,0.31348
3836.27725,0.31265
3834.23776,0.31207
3832.19827,0.31171
3830.15878,0.31185
3828.11929,0.31216
3826.07980,0.31316
3824.04032,0.31459
3822.00083,0.31519
3819.96134,0.31568
3817.92185,0.31515
3815.88236,0.31321
3813.84288,0.31273
3811.80339,0.31412
3809.76390,0.31549
3807.72441,0.31617
3805.68492,0.31754
3803.64543,0.31884
3801.60595,0.31912
3799.56646,0.32006
3797.52697,0.32102
3795.48748,0.32159
3793.44799,0.32270
3791.40851,0.32414
3789.36902,0.32570
3787.32953,0.32712
3785.29004,0.32843
3783.25055,0.33013
3781.21107,0.33190
3779.17158,0.33351
3777.13209,0.33545
3775.09260,0.33747
3773.05311,0.33909
3771.01362,0.34041
3768.97414,0.34244
3766.93465,0.34511
3764.89516,0.34773
3762.85567,0.35004
3760.81618,0.35175
3758.77670,0.35381
3756.73721,0.35681
3754.69772,0.35939
3752.65823,0.36068
3750.61874,0.36280
3748.57925,0.36749
3746.53977,0.37109
3744.50028,0.37270
3742.46079,0.37574
3740.42130,0.37943
3738.38181,0.38259
3736.34233,0.38558
3734.30284,0.38779
3732.26335,0.38979
3730.22386,0.39343
3728.18437,0.39785
3726.14488,0.40177
3724.10540,0.40541
3722.06591,0.40926
3720.02642,0.41379
3717.98693,0.41898
3715.94744,0.42457
3713.90796,0.43009
3711.86847,0.43547
3709.82898,0.44147
3707.78949,0.44828
3705.75000,0.45534
3703.71051,0.46248
3701.67103,0.47075
3699.63154,0.48067
3697.59205,0.49115
3695.55256,0.50212
3693.51307,0.51391
3691.47359,0.52610
3689.43410,0.53878
3687.39461,0.55261
3685.35512,0.56718
3683.31563,0.58251
3681.27614,0.59970
3679.23666,0.61833
3677.19717,0.63781
3675.15768,0.65983
3673.11819,0.68233
3671.07870,0.70353
3669.03922,0.72703
3666.99973,0.75123
3664.96024,0.77427
3662.92075,0.79853
3660.88126,0.82420
3658.84177,0.84975
3656.80229,0.87563
3654.76280,0.90250
3652.72331,0.92840
3650.68382,0.95397
3648.64433,0.98198
3646.60485,1.01012
3644.56536,1.03596
3642.52587,1.06116
3640.48638,1.08676
3638.44689,1.11241
3636.40741,1.13757
3634.36792,1.16106
3632.32843,1.18195
3630.28894,1.20173
3628.24945,1.22568
3626.20996,1.25393
3624.17048,1.28002
3622.13099,1.30130
3620.09150,1.32156
3618.05201,1.34335
3616.01252,1.36159
3613.97304,1.37376
3611.93355,1.38472
3609.89406,1.40153
3607.85457,1.42878
3605.81508,1.46040
3603.77559,1.48575
3601.73611,1.50445
3599.69662,1.52007
3597.65713,1.53195
3595.61764,1.54240
3593.57815,1.55931
3591.53867,1.57944
3589.49918,1.59127
3587.45969,1.59231
3585.42020,1.59253
3583.38071,1.60578
3581.34122,1.63164
3579.30174,1.65646
3577.26225,1.67243
3575.22276,1.68170
3573.18327,1.68809
3571.14378,1.69750
3569.10430,1.70933
3567.06481,1.71245
3565.02532,1.70992
3562.98583,1.71849
3560.94634,1.73684
3558.90685,1.75041
3556.86737,1.75498
3554.82788,1.75751
3552.78839,1.76207
3550.74890,1.76585
3548.70941,1.76543
3546.66993,1.76221
3544.63044,1.76352
3542.59095,1.77228
3540.55146,1.78074
3538.51197,1.78277
3536.47248,1.78278
3534.43300,1.78586
3532.39351,1.79344
3530.35402,1.80846
3528.31453,1.82332
3526.27504,1.82598
3524.23556,1.82380
3522.19607,1.82382
3520.15658,1.81948
3518.11709,1.81546
3516.07760,1.81883
3514.03811,1.82457
3511.99863,1.82910
3509.95914,1.83363
3507.91965,1.83853
3505.88016,1.83872
3503.84067,1.82195
3501.80119,1.79190
3499.76170,1.77593
3497.72221,1.78211
3495.68272,1.79187
3493.64323,1.79428
3491.60375,1.79271
3489.56426,1.79804
3487.52477,1.81890
3485.48528,1.84142
3483.44579,1.84856
3481.40630,1.84721
