3997.39681,0.35092
3995.35732,0.35070
3993.31783,0.35048
3991.27835,0.35016
3989.23886,0.34950
3987.19937,0.34884
3985.15988,0.34826
3983.12039,0.34774
3981.08091,0.34768
3979.04142,0.34796
3977.00193,0.34796
3974.96244,0.34762
3972.92295,0.34705
3970.88346,0.34626
3968.84398,0.34552
3966.80449,0.34480
3964.76500,0.34395
3962.72551,0.34308
3960.68602,0.34247
3958.64654,0.34225
3956.60705,0.34206
3954.56756,0.34162
3952.52807,0.34118
3950.48858,0.34071
3948.44909,0.33979
3946.40961,0.33893
3944.37012,0.33857
3942.33063,0.33815
3940.29114,0.33761
3938.25165,0.33730
3936.21217,0.33689
3934.17268,0.33612
3932.13319,0.33528
3930.09370,0.33484
3928.05421,0.33479
3926.01473,0.33438
3923.97524,0.33303
3921.93575,0.33139
3919.89626,0.33039
3917.85677,0.32994
3915.81728,0.32922
3913.77780,0.32804
3911.73831,0.32700
3909.69882,0.32635
3907.65933,0.32611
3905.61984,0.32599
3903.58036,0.32554
3901.54087,0.32485
3899.50138,0.32390
3897.46189,0.32275
3895.42240,0.32199
3893.38291,0.32136
3891.34343,0.31996
3889.30394,0.31879
3887.26445,0.31899
3885.22496,0.31946
3883.18547,0.31941
3881.14599,0.31870
3879.10650,0.31723
3877.06701,0.31655
3875.02752,0.31701
3872.98803,0.31702
3870.94854,0.31612
3868.90906,0.31501
3866.86957,0.31472
3864.83008,0.31521
3862.79059,0.31522
3860.75110,0.31443
3858.71162,0.31384
3856.67213,0.31384
3854.63264,0.31341
3852.59315,0.31209
3850.55366,0.31145
3848.51417,0.31160
3846.47469,0.31176
3844.43520,0.31173
3842.39571,0.31149
3840.35622,0.31104
3838.31673,0.31048
3836.27725,0.31002
3834.23776,0.30985
3832.19827,0.31002
3830.15878,0.31070
3828.11929,0.31142
3826.07980,0.31149
3824.04032,0.31160
3822.00083,0.31227
3819.96134,0.31267
3817.92185,0.31254
3815.88236,0.31181
3813.84288,0.31111
3811.80339,0.31135
3809.76390,0.31219
3807.72441,0.31268
3805.68492,0.31274
3803.64543,0.31298
3801.60595,0.31296
3799.56646,0.31291
3797.52697,0.31360
3795.48748,0.31437
3793.44799,0.31498
3791.40851,0.31578
3789.36902,0.31668
3787.32953,0.31774
3785.29004,0.31865
3783.25055,0.31893
3781.21107,0.31914
3779.17158,0.31970
3777.13209,0.32035
3775.09260,0.32115
3773.05311,0.32228
3771.01362,0.32337
3768.97414,0.32401
3766.93465,0.32484
3764.89516,0.32603
3762.85567,0.32716
3760.81618,0.32832
3758.77670,0.32945
3756.73721,0.33053
3754.69772,0.33192
3752.65823,0.33322
3750.61874,0.33368
3748.57925,0.33422
3746.53977,0.33599
3744.50028,0.33800
3742.46079,0.33953
3740.42130,0.34139
3738.38181,0.34366
3736.34233,0.34573
3734.30284,0.34752
3732.26335,0.34938
3730.22386,0.35144
3728.18437,0.35398
3726.14488,0.35707
3724.10540,0.35982
3722.06591,0.36154
3720.02642,0.36305
3717.98693,0.36538
3715.94744,0.36867
3713.90796,0.37298
3711.86847,0.37793
3709.82898,0.38270
3707.78949,0.38757
3705.75000,0.39356
3703.71051,0.40068
3701.67103,0.40803
3699.63154,0.41545
3697.59205,0.42288
3695.55256,0.42940
3693.51307,0.43477
3691.47359,0.43976
3689.43410,0.44467
3687.39461,0.44998
3685.35512,0.45637
3683.31563,0.46336
3681.27614,0.47070
3679.23666,0.47987
3677.19717,0.49269
3675.15768,0.50741
3673.11819,0.52072
3671.07870,0.53333
3669.03922,0.54611
3666.99973,0.55840
3664.96024,0.57111
3662.92075,0.58518
3660.88126,0.60005
3658.84177,0.61473
3656.80229,0.62861
3654.76280,0.64175
3652.72331,0.65595
3650.68382,0.67221
3648.64433,0.68803
3646.60485,0.70194
3644.56536,0.71536
3642.52587,0.72919
3640.48638,0.74336
3638.44689,0.75792
3636.40741,0.77333
3634.36792,0.78949
3632.32843,0.80549
3630.28894,0.82040
3628.24945,0.83341
3626.20996,0.84579
3624.17048,0.85969
3622.13099,0.87431
3620.09150,0.88799
3618.05201,0.89948
3616.01252,0.90912
3613.97304,0.91974
3611.93355,0.93243
