3997.39681,0.23694
3995.35732,0.23673
3993.31783,0.23652
3991.27835,0.23632
3989.23886,0.23604
3987.19937,0.23570
3985.15988,0.23532
3983.12039,0.23465
3981.08091,0.23400
3979.04142,0.23377
3977.00193,0.23375
3974.96244,0.23355
3972.92295,0.23310
3970.88346,0.23275
3968.84398,0.23263
3966.80449,0.23234
3964.76500,0.23191
3962.72551,0.23165
3960.68602,0.23116
3958.64654,0.23029
3956.60705,0.22960
3954.56756,0.22919
3952.52807,0.22880
3950.48858,0.22827
3948.44909,0.22737
3946.40961,0.22630
3944.37012,0.22567
3942.33063,0.22540
3940.29114,0.22483
3938.25165,0.22393
3936.21217,0.22334
3934.17268,0.22335
3932.13319,0.22345
3930.09370,0.22287
3928.05421,0.22175
3926.01473,0.22070
3923.97524,0.21978
3921.93575,0.21888
3919.89626,0.21821
3917.85677,0.21777
3915.81728,0.21708
3913.77780,0.21599
3911.73831,0.21479
3909.69882,0.21362
3907.65933,0.21284
3905.61984,0.21284
3903.58036,0.21306
3901.54087,0.21238
3899.50138,0.21105
3897.46189,0.20990
3895.42240,0.20902
3893.38291,0.20820
3891.34343,0.20732
3889.30394,0.20655
3887.26445,0.20639
3885.22496,0.20656
3883.18547,0.20591
3881.14599,0.20447
3879.10650,0.20327
3877.06701,0.20268
3875.02752,0.20243
3872.98803,0.20199
3870.94854,0.20156
3868.90906,0.20169
3866.86957,0.20181
3864.83008,0.20148
3862.79059,0.20072
3860.75110,0.19960
3858.71162,0.19846
3856.67213,0.19745
3854.63264,0.19678
3852.59315,0.19698
3850.55366,0.19770
3848.51417,0.19807
3846.47469,0.19798
3844.43520,0.19781
3842.39571,0.19788
3840.35622,0.19802
3838.31673,0.19783
3836.27725,0.19730
3834.23776,0.19681
3832.19827,0.19657
3830.15878,0.19649
3828.11929,0.19653
3826.07980,0.19675
3824.04032,0.19670
3822.00083,0.19657
3819.96134,0.19705
3817.92185,0.19760
3815.88236,0.19779
3813.84288,0.19777
3811.80339,0.19751
3809.76390,0.19726
3807.72441,0.19749
3805.68492,0.19798
3803.64543,0.19848
3801.60595,0.19935
3799.56646,0.20045
3797.52697,0.20113
3795.48748,0.20128
3793.44799,0.20122
3791.40851,0.20137
3789.36902,0.20189
3787.32953,0.20265
3785.29004,0.20331
3783.25055,0.20360
3781.21107,0.20378
3779.17158,0.20432
3777.13209,0.20520
3775.09260,0.20598
3773.05311,0.20630
3771.01362,0.20663
3768.97414,0.20784
3766.93465,0.20991
3764.89516,0.21185
3762.85567,0.21282
3760.81618,0.21337
3758.77670,0.21439
3756.73721,0.21538
3754.69772,0.21574
3752.65823,0.21640
3750.61874,0.21858
3748.57925,0.22108
3746.53977,0.22257
3744.50028,0.22428
3742.46079,0.22654
3740.42130,0.22817
3738.38181,0.22922
3736.34233,0.23080
3734.30284,0.23372
3732.26335,0.23715
3730.22386,0.23952
3728.18437,0.24083
3726.14488,0.24224
3724.10540,0.24461
3722.06591,0.24783
3720.02642,0.25112
3717.98693,0.25413
3715.94744,0.25712
3713.90796,0.26068
3711.86847,0.26566
3709.82898,0.27164
3707.78949,0.27702
3705.75000,0.28181
3703.71051,0.28766
3701.67103,0.29554
3699.63154,0.30429
3697.59205,0.31241
3695.55256,0.31944
3693.51307,0.32531
3691.47359,0.33116
3689.43410,0.33829
3687.39461,0.34548
3685.35512,0.35154
3683.31563,0.35775
3681.27614,0.36507
3679.23666,0.37321
3677.19717,0.38370
3675.15768,0.39832
3673.11819,0.41352
3671.07870,0.42771
3669.03922,0.44287
3666.99973,0.45707
3664.96024,0.46951
3662.92075,0.48198
3660.88126,0.49518
3658.84177,0.50953
3656.80229,0.52575
3654.76280,0.54173
3652.72331,0.55556
3650.68382,0.57057
3648.64433,0.58890
3646.60485,0.60599
3644.56536,0.61886
3642.52587,0.63052
3640.48638,0.64385
3638.44689,0.65830
3636.40741,0.67242
3634.36792,0.68579
3632.32843,0.69870
3630.28894,0.71313
3628.24945,0.73003
3626.20996,0.74541
3624.17048,0.75757
3622.13099,0.76884
3620.09150,0.78143
3618.05201,0.79536
3616.01252,0.80895
3613.97304,0.82119
3611.93355,0.83157
3609.89406,0.84197
3607.85457,0.85517
3605.81508,0.86990
3603.77559,0.88305
3601.73611,0.89365
3599.69662,0.90280
3597.65713,0.91295
3595.61764,0.92505
3593.57815,0.93729
3591.53867,0.94838
3589.49918,0.95959
3587.45969,0.97177
3585.42020,0.98298
3583.38071,0.99278
3581.34122,1.00291
3579.30174,1.01323
3577.26225,1.02291
3575.22276,1.03317
3573.18327,1.04515
3571.14378,1.05790
3569.10430,1.07112
3567.06481,1.08449
3565.02532,1.09482
3562.98583,1.10182
3560.94634,1.10939
3558.90685,1.11905
3556.86737,1.12887
3554.82788,1.13749
3552.78839,1.14489
3550.74890,1.15148
3548.70941,1.15948
3546.66993,1.17003
3544.63044,1.18015
3542.59095,1.18845
3540.55146,1.19725
3538.51197,1.20588
3536.47248,1.21255
3534.43300,1.21913
3532.39351,1.22686
3530.35402,1.23513
3528.31453,1.24441
3526.27504,1.25510
3524.23556,1.26447
3522.19607,1.27012
3520.15658,1.27331
3518.11709,1.27589
3516.07760,1.28073
3514.03811,1.29054
3511.99863,1.30180
3509.95914,1.30812
3507.91965,1.31143
3505.88016,1.31746
3503.84067,1.32457
3501.80119,1.32854
3499.76170,1.33152
3497.72221,1.33800
3495.68272,1.34749
3493.64323,1.35685
3491.60375,1.36518
3489.56426,1.37169
3487.52477,1.37668
3485.48528,1.38215
3483.44579,1.38525
3481.40630,1.38501
